PackID,Avg_syn_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label
693,0,0,0,0,0,0,0,1,0,0.00086,8.60E-05,0,0.000223,8.49E-05,870.6,86,1392,673.1254134,0,0,0,0,0,0,Windows10
694,0,0,0,0,0,0,0,1,0,0.019774,0.0019774,1.00E-06,0.013546,0.004327071,1127.8,71,1392,556.9825052,0,0,0,0,0,0,Windows10
695,0,0,0.6,0,0,0,0.6,0.4,0,0.001533,0.0001533,0,0.001311,0.000430412,706.2,54,1514,705.2323179,0.2,584,0,1460,753.9407581,0,Windows10
696,0,0,0,0,0,0,0,1,0,0.007117,0.0007117,0,0.003721,0.001209898,1127.8,71,1392,556.9825052,0,0,0,0,0,0,Windows10
697,0,0,1,0,0,0,1,0,0,0.007588,0.0007588,0,0.007374,0.002449503,1206,54,1494,607.1573108,0.2,1152,0,1440,607.1573108,0,Windows10
698,0,0,0,0,0,0,0,1,0,0.003203,0.0003203,1.30E-05,0.002546,0.000821938,478,84,1392,630.7209279,0,0,0,0,0,0,Windows10
699,0,0,0.8,0.2,0,0,1,0,0,0.009034,0.0009034,0,0.005434,0.001778108,912.6,54,1454,699.6315221,0.2,858.6,0,1400,699.6315221,0,Windows10
700,0,0,0,0,0,0,0,1,0,0.011317,0.0011317,0,0.006612,0.002242378,1037,86,1392,580.3127509,0,0,0,0,0,0,Windows10
701,0.1,0,0.3,0.4,0,0.2,0.8,0.2,0,0.038173,0.0038173,2.30E-05,0.019539,0.006546388,390.5,54,1454,458.4055095,0.3,285.7,0,1400,503.9746132,0.04,Windows10
702,0,0,1,0,0,0,1,0,0,0.002174,0.0002174,0,0.001877,0.000616447,1038.8,54,1454,668.591355,0.3,980,0,1400,676.2642482,0,Windows10
703,0,0,0,0,0,0,0,1,0,0.00298,0.000298,0,0.001999,0.000654016,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
704,0,0,1,0,0,0,1,0,0,0.020424,0.0020424,1.00E-06,0.008341,0.002880774,1076,54,1514,705.2470016,0.3,1022,0,1460,705.2470016,0,Windows10
705,0,0,1,0,0,0,1,0,0,0.000222,2.22E-05,2.00E-05,4.20E-05,6.65E-06,90,90,90,0,1,0,0,0,0,0,Windows10
706,0.2,0.1,0.5,0,0,0,0.8,0.2,0,0.087436,0.0087436,3.30E-05,0.037727,0.015405051,66,54,118,19.13693346,0.8,0,0,0,0,0,Windows10
707,0,0,0,0,0,0,0,1,0,0.006322,0.0006322,0,0.00249,0.000859738,1127.8,71,1392,556.9825052,0,0,0,0,0,0,Windows10
708,0,0,0,0,0,0,0,1,0,0.00952,0.000952,0,0.004395,0.001563399,1128.4,74,1392,555.7175941,0,0,0,0,0,0,Windows10
709,0,0,0,0,0,0,0,1,0,0.00822,0.000822,0,0.005953,0.00192165,1127.8,71,1392,556.9825052,0,0,0,0,0,0,Windows10
710,0,0,0.5,0.5,0,0,1,0,0,0.018779,0.0018779,1.00E-06,0.016586,0.00544466,786.7,54,1514,671.9700804,0.1,732.7,0,1460,671.9700804,0,Windows10
711,0,0,0,0,0,0,0,1,0,0.006795,0.0006795,0,0.004552,0.001544248,1127.8,71,1392,556.9825052,0,0,0,0,0,0,Windows10
712,0,0,0.9,0.1,0,0,1,0,0,0.014304,0.0014304,0,0.010626,0.003479605,765.7,54,1454,726.0502049,0.4,711.7,0,1400,726.0502049,0,Windows10
713,0.1,0,0.2,0.1,0,0.3,0.4,0.6,0,0.31129,0.031129,0.000731,0.116119,0.03822688,268.1,60,1514,451.6211416,0.2,183.7,0,1460,689.3559192,0.15,Windows10
714,0,0,0,0,0,0,0,1,0,0.00524,0.000524,0,0.003195,0.001105779,1260.2,74,1392,416.7881956,0,0,0,0,0,0,Windows10
715,0,0,0.2,0.8,0,0,1,0,0,0.003682,0.0003682,0,0.002783,0.000918299,518.4,60,1511,530.1675207,0.3,464.4,6,1457,530.1675207,0,Windows10
716,0,0,0,0,0,0,0,1,0,0.005215,0.0005215,0,0.002109,0.000757588,866.9,76,1392,677.9115724,0,0,0,0,0,0,Windows10
717,0,0,1,0,0,0,1,0,0,0.000755,7.55E-05,0,0.000504,0.000161613,894,54,1454,722.9568913,0.4,840,0,1400,722.9568913,0,Windows10
718,0,0,1,0,0,0,1,0,0,0.00512,0.000512,0,0.002279,0.000785897,930,54,1514,753.9407581,0.4,876,0,1460,753.9407581,0,Windows10
719,0,0,0,0,0,0,0,1,0,0.004766,0.0004766,0,0.002321,0.001007832,1260.2,74,1392,416.7881956,0,0,0,0,0,0,Windows10
720,0,0,0.9,0.1,0,0,1,0,0,0.008608,0.0008608,0,0.005533,0.001774044,805.4,54,1514,749.650022,0.4,751.4,0,1460,749.650022,0,Windows10
721,0,0.2,0.3,0.1,0,0,0.6,0.4,0,0.116711,0.0116711,0,0.094546,0.030840749,187.9,54,713,247.6258154,0.5,53,0,530,216.3715939,0,Windows10
722,0,0,1,0,0,0,1,0,0,0.010283,0.0010283,7.30E-05,0.003597,0.001276109,930,54,1514,753.9407581,0.4,876,0,1460,753.9407581,0,Windows10
723,0,0,1,0,0,0,1,0,0,0.024129,0.0024129,0,0.014555,0.005285872,1368,54,1514,461.6925384,0.1,1314,0,1460,461.6925384,0,Windows10
724,0,0,0,0,0,0,0,1,0,0.007976,0.0007976,0,0.005884,0.00197024,1130.2,82,1392,551.9230623,0,0,0,0,0,0,Windows10
725,0,0,0.9,0.1,0,0,1,0,0,0.003691,0.0003691,0,0.002896,0.000952535,621.5,54,1514,728.3651786,0.6,567.5,0,1460,728.3651786,0,Windows10
726,0,0,0,0,0,0,0,1,0,0.003939,0.0003939,0,0.003342,0.001098751,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
727,0,0,0.7,0.3,0,0,1,0,0,0.002894,0.0002894,0,0.002841,0.000944922,862.8,54,1454,645.1383659,0.2,808.8,0,1400,645.1383659,0,Windows10
728,0,0,0,0,0,0,0,1,0,0.004055,0.0004055,0,0.00303,0.000982096,1137.3,112,1392,536.9634893,0,0,0,0,0,0,Windows10
729,0,0,0,0,0,0,0,1,0,0.002592,0.0002592,0,0.002409,0.000796065,1001.4,90,1392,628.9257508,0,0,0,0,0,0,Windows10
730,0,0,1,0,0,0,1,0,0,0.01442,0.001442,0,0.007922,0.002686462,930,54,1514,753.9407581,0.4,876,0,1460,753.9407581,0,Windows10
731,0,0,0,0,0,0,0,1,0,0.01567,0.001567,0,0.006406,0.002484046,1260.4,76,1392,416.1557401,0,0,0,0,0,0,Windows10
732,0,0,0,0,0,0,0,1,0,0.008597,0.0008597,0,0.003475,0.001048284,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
733,0.1,0,0,0.7,0,0.1,0.8,0.2,0,0.028216,0.0028216,3.10E-05,0.012161,0.004091754,400.4,65,629,219.381555,0.1,306.6,0,575,212.8545781,0.016666667,Windows10
734,0,0,0,0,0,0,0,1,0,0.010358,0.0010358,0,0.003406,0.001291284,1128.4,74,1392,555.7175941,0,0,0,0,0,0,Windows10
735,0,0,1,0,0,0,1,0,0,0.006252,0.0006252,2.90E-05,0.001363,0.000518342,922.8,90,1514,719.7673698,0.4,854.4,0,1460,738.2819696,0,Windows10
736,0,0,0,0,0,0,0,1,0,0.004143,0.0004143,8.50E-05,0.002175,0.000660838,734.4,76,1392,693.1716478,0,0,0,0,0,0,Windows10
737,0,0,1,0,0,0,1,0,0,0.000301,3.01E-05,0,0.000298,9.92E-05,1368,54,1514,461.6925384,0.1,1314,0,1460,461.6925384,0,Windows10
738,0,0,0,0,0,0.1,0,1,0,0.00752,0.000752,1.00E-06,0.003681,0.001166945,1175.8,74,1392,469.2826204,0,0,0,0,0,0,Windows10
739,0,0,0.9,0.1,0,0,1,0,0,0.005869,0.0005869,0,0.002889,0.001051871,903.8,54,1454,710.8682953,0.3,849.8,0,1400,710.8682953,0,Windows10
740,0,0,1,0,0,0,1,0,0,0.00375,0.000375,1.00E-06,0.001818,0.000571597,930,54,1514,753.9407581,0.4,876,0,1460,753.9407581,0,Windows10
741,0,0,0.6,0.4,0,0,1,0,0,0.000713,7.13E-05,0,0.000475,0.000157344,834.2,54,1514,698.6739503,0.2,780.2,0,1460,698.6739503,0,Windows10
742,0,0,0.9,0.1,0,0,1,0,0,0.001648,0.0001648,0,0.00066,0.000274468,959.5,54,1514,720.9039464,0.3,905.5,0,1460,720.9039464,0,Windows10
743,0,0,1,0,0,0,1,0,0,0.004387,0.0004387,2.00E-06,0.001392,0.000484208,1076,54,1514,705.2470016,0.3,1022,0,1460,705.2470016,0,Windows10
744,0,0,0.9,0.1,0,0,1,0,0,0.000865,8.65E-05,0,0.000731,0.000241834,1136.7,54,1454,578.1307138,0.2,1082.7,0,1400,578.1307138,0,Windows10
745,0,0,0.6,0.1,0,0,0.7,0.3,0,0.056562,0.0056562,4.10E-05,0.03927,0.013063724,568.2,54,1514,670.9944196,0.3,488.3,0,1460,735.0246837,0,Windows10
746,0,0,1,0,0,0,1,0,0,3.00E-06,3.00E-07,0,1.00E-06,5.00E-07,1103.1,76,1454,589.9360511,0.2,1049.1,22,1400,589.9360511,0,Windows10
747,0,0.1,0.5,0.4,0,0,1,0,0,0.008931,0.0008931,2.60E-05,0.006631,0.002142812,558.7,54,1514,664.0169091,0.3,504.7,0,1460,664.0169091,0,Windows10
748,0,0,0,0,0,0,0,1,0,0.006435,0.0006435,1.00E-06,0.002988,0.000943017,863.2,70,1392,682.6778645,0,0,0,0,0,0,Windows10
749,0,0,0,0,0,0,0,1,0,0.006756,0.0006756,0,0.004154,0.001480721,1128.8,76,1392,554.8743201,0,0,0,0,0,0,Windows10
750,0,0,0,0,0,0,0,1,0,0.009347,0.0009347,0,0.003667,0.001156433,1205,74,1392,433.6073493,0,0,0,0,0,0,Windows10
751,0,0,0,0,0,0,0,1,0,0.00314,0.000314,0,0.002469,0.000799652,736.8,80,1392,690.6416984,0,0,0,0,0,0,Windows10
752,0,0,1,0,0,0,1,0,0,0.008463,0.0008463,0,0.004442,0.001578543,1222,54,1514,615.5900512,0.2,1168,0,1460,615.5900512,0,Windows10
753,0,0,1,0,0,0,1,0,0,0.005835,0.0005835,0,0.001861,0.000666627,1076,54,1514,705.2470016,0.3,1022,0,1460,705.2470016,0,Windows10
754,0,0,0.6,0.4,0,0,1,0,0,0.003783,0.0003783,0,0.002985,0.000969499,664.4,54,1514,634.3693631,0.4,610.4,0,1460,634.3693631,0,Windows10
755,0.1,0,0.9,0,0,0,1,0,0,5.00E-06,5.00E-07,0,3.00E-06,1.01E-06,1315.2,66,1454,438.9241392,0.1,1260,0,1400,442.7188724,0,Windows10
756,0,0,0.4,0.6,0,0,1,0,0,1.10E-05,1.10E-06,0,8.00E-06,2.59E-06,748,124,1514,671.6245644,0,694,70,1460,671.6245644,0,Windows10
757,0,0,0.9,0.1,0,0,1,0,0,0.000955,9.55E-05,0,0.000713,0.000231256,983.9,54,1514,701.821511,0.3,929.9,0,1460,701.821511,0,Windows10
758,0,0,0,0,0,0,0,1,0,0.005638,0.0005638,0,0.001906,0.00068509,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
759,0,0,0.9,0,0,0,0.9,0.1,0,0.000967,9.67E-05,0,0.000635,0.00020573,894.9,54,1454,721.7996721,0.3,840,0,1400,700,0,Windows10
760,0,0.4,0.4,0.2,0,0,1,0,0,0.308528,0.0308528,9.00E-05,0.279086,0.092001141,60.2,54,85,13.07074766,1,6.2,0,31,13.07074766,0,Windows10
761,0,0,0,0,0,0,0,1,0,0.003478,0.0003478,0,0.002523,0.000833283,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
762,0,0,1,0,0,0,1,0,0,0.004085,0.0004085,1.00E-06,0.002405,0.00083418,638.6,54,1514,753.4265724,0.6,584.6,0,1460,753.4265724,0,Windows10
763,0,0,0.9,0.1,0,0,1,0,0,0.006738,0.0006738,0,0.002194,0.000696212,928.4,54,1454,685.7746958,0.3,874.4,0,1400,685.7746958,0,Windows10
764,0,0,0,0,0,0,0,1,0,0.003058,0.0003058,0,0.001102,0.000420636,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
765,0,0,0.9,0.1,0,0,1,0,0,0.011264,0.0011264,0,0.007708,0.002459417,1017.1,54,1514,689.0109578,0.3,963.1,0,1460,689.0109578,0,Windows10
766,0,0,1,0,0,0,1,0,0,0.004411,0.0004411,0,0.002866,0.0010075,790,66,1514,763.1630087,0.5,730,0,1460,769.487564,0,Windows10
767,0,0,1,0,0,0,1,0,0,0.004559,0.0004559,1.00E-06,0.001211,0.000447578,894,54,1454,722.9568913,0.4,840,0,1400,722.9568913,0,Windows10
768,0,0,0,0,0,0,0,1,0,0.00369,0.000369,0,0.002649,0.000906753,1392,1392,1392,0,0,0,0,0,0,0,Windows10
769,0,0,0,0,0,0,0,1,0,0.008244,0.0008244,0,0.004821,0.001620256,1259.8,70,1392,418.0531067,0,0,0,0,0,0,Windows10
770,0,0,0.9,0.1,0,0,1,0,0,0.061456,0.0061456,1.00E-06,0.030403,0.012298419,705.7,54,1514,724.9174742,0.5,651.7,0,1460,724.9174742,0,Windows10
771,0,0,0,0,0,0,0,1,0,0.002714,0.0002714,0,0.002582,0.000856205,1392,1392,1392,0,0,0,0,0,0,0,Windows10
772,0.3,0.2,0.4,0.1,0,0,1,0,0,0.419117,0.0419117,0.000421,0.121769,0.0397411,95.5,54,421,114.5243788,0.9,36.7,0,367,116.0555901,0,Windows10
773,0,0,0,0,0,0,0,1,0,0.093713,0.0093713,0.000355,0.021598,0.009178406,141.8,62,517,147.0402817,0,0,0,0,0,0,Windows10
774,0,0,0,0,0,0,0,1,0,0.003082,0.0003082,0,0.002834,0.000937699,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
775,0,0,1,0,0,0,1,0,0,0.003797,0.0003797,0,0.003615,0.00119767,908.4,90,1454,704.3665712,0.4,840,0,1400,722.9568913,0,Windows10
776,0,0,0,0,0,0,0,1,0,0.005173,0.0005173,0,0.004928,0.001634339,1260.6,78,1392,415.5232845,0,0,0,0,0,0,Windows10
777,0,0,1,0,0,0,1,0,0,0.014161,0.0014161,6.50E-05,0.004903,0.001904327,894,54,1454,722.9568913,0.4,840,0,1400,722.9568913,0,Windows10
778,0,0,0.8,0,0.1,0,0.9,0.1,0,2.739146,0.2739146,3.20E-05,1.187409,0.409899583,57.8,54,77,7.146094504,0.9,1.5,0,6,2.5,0,Windows10
779,0.4,0,0.5,0.1,0,0,1,0,0,0.056007,0.0056007,4.70E-05,0.033473,0.010900533,114.3,54,585,165.4838361,0.9,53.1,0,531,167.9169438,0,Windows10
780,0,0,0,0,0,0,0,1,0,0.009044,0.0009044,0,0.004495,0.001642653,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
781,0,0,0,0,0,0,0,1,0,0.001293,0.0001293,0,0.00082,0.000268541,1007.4,110,1392,619.264833,0,0,0,0,0,0,Windows10
782,0,0,0,0,0,0.1,0,1,0,0.007013,0.0007013,0,0.003455,0.001142158,1082.2,70,1392,513.0983878,0,0,0,0,0,0,Windows10
783,0,0,0.9,0.1,0,0,1,0,0,0.007085,0.0007085,3.90E-05,0.002265,0.00070241,1051.6,66,1514,681.1107268,0.3,991.6,0,1460,690.670399,0,Windows10
784,0,0,0.3,0.7,0,0,1,0,0,4.00E-06,4.00E-07,0,2.00E-06,7.26E-07,263.6,76,1454,427.8858103,0.2,209.6,22,1400,427.8858103,0,Windows10
785,0,0,0.8,0.2,0,0,1,0,0,0.016982,0.0016982,0,0.007047,0.002795785,786,54,1514,762.6097007,0.5,732,0,1460,762.6097007,0,Windows10
786,0,0,0.7,0.3,0,0,1,0,0,0.015992,0.0015992,0,0.008768,0.003088147,1021.3,60,1484,672.3458188,0.3,967.3,6,1430,672.3458188,0,Windows10
787,0,0,0,0,0,0,0,1,0,0.007234,0.0007234,0,0.001976,0.000706361,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
788,0,0,1,0,0,0,1,0,0,0.00304,0.000304,0,0.002146,0.000715514,1222,54,1514,615.5900512,0.2,1168,0,1460,615.5900512,0,Windows10
789,0,0,0,0,0,0,0,1,0,0.007402,0.0007402,0,0.002988,0.001231935,1128.8,76,1392,554.8743201,0,0,0,0,0,0,Windows10
790,0,0,1,0,0,0,1,0,0,0.000412,4.12E-05,0,0.000227,7.87E-05,1222,54,1514,615.5900512,0.2,1168,0,1460,615.5900512,0,Windows10
791,0,0,1,0,0,0,1,0,0,0.004447,0.0004447,0,0.001303,0.000539247,1076,54,1514,705.2470016,0.3,1022,0,1460,705.2470016,0,Windows10
792,0,0,0,0,0,0,0,1,0,0.006441,0.0006441,0,0.00598,0.001976256,997.9,74,1392,634.57115,0,0,0,0,0,0,Windows10
793,0,0,1,0,0,0,1,0,0,5.60E-05,5.60E-06,0,5.20E-05,1.72E-05,1371.6,90,1514,450.3083388,0.1,1314,0,1460,461.6925384,0,Windows10
794,0,0,1,0,0,0,1,0,0,0.003348,0.0003348,2.30E-05,0.000882,0.000343324,784,54,1514,769.487564,0.5,730,0,1460,769.487564,0,Windows10
795,0,0,1,0,0,0,1,0,0,0.004671,0.0004671,0,0.003201,0.001028268,1174,54,1454,590.2918299,0.2,1120,0,1400,590.2918299,0,Windows10
796,0,0,0,0,0,0,0,1,0,0.003362,0.0003362,0,0.001636,0.000584509,1260.2,74,1392,416.7881956,0,0,0,0,0,0,Windows10
797,0,0,0.8,0.1,0,0.1,0.9,0.1,0,0.003193,0.0003193,0,0.001621,0.000629743,910,54,1454,703.1562178,0.2,852.7,0,1400,679.8226076,0.014285714,Windows10
798,0,0,0,0,0,0,0,1,0,0.012097,0.0012097,1.00E-06,0.005402,0.001907272,1127.8,71,1392,556.9825052,0,0,0,0,0,0,Windows10
799,0,0,1,0,0,0,1,0,0,0.004251,0.0004251,0,0.003326,0.00109813,1174,54,1454,590.2918299,0.2,1120,0,1400,590.2918299,0,Windows10
800,0,0,0,0,0,0,0,1,0,0.006157,0.0006157,1.00E-06,0.001834,0.00055666,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
801,0,0,0,0,0,0,0,1,0,0.011037,0.0011037,0,0.004839,0.001897477,1130.8,86,1392,550.6579499,0,0,0,0,0,0,Windows10
802,0,0,0.8,0.2,0,0,1,0,0,0.00169,0.000169,0,0.000786,0.000258921,1026,54,1514,653.8399396,0.2,972,0,1460,653.8399396,0,Windows10
803,0,0,1,0,0,0,1,0,0,0.008646,0.0008646,5.80E-05,0.004682,0.001440291,944.4,90,1514,735.350438,0.4,876,0,1460,753.9407581,0,Windows10
804,0,0,1,0,0,0,1,0,0,0.000666,6.66E-05,0,0.000438,0.000143205,1076,54,1514,705.2470016,0.3,1022,0,1460,705.2470016,0,Windows10
805,0,0,1,0,0,0,1,0,0,0.001169,0.0001169,0,0.000923,0.000298592,635.6,90,1454,704.3665712,0.6,560,0,1400,722.9568913,0,Windows10
806,0.2,0,0.8,0,0,0,1,0,0,0.001261,0.0001261,0,0.001001,0.000333608,1224.4,66,1514,610.5304069,0.2,1168,0,1460,615.5900512,0,Windows10
807,0,0,0,0,0,0,0,1,0,0.007723,0.0007723,0,0.005432,0.001789214,1392,1392,1392,0,0,0,0,0,0,0,Windows10
808,0,0,0.9,0.1,0,0,1,0,0,0.018023,0.0018023,0,0.005381,0.002264029,1034,54,1454,676.2642482,0.3,980,0,1400,676.2642482,0,Windows10
809,0,0.2,0.1,0.2,0.1,0,0.6,0.4,0,0.835714,0.0835714,0,0.666433,0.218365129,114.3,54,516,142.0368106,0.5,7.7,0,46,20.43934115,0,Windows10
810,0,0,0.8,0.2,0,0,1,0,0,0.003829,0.0003829,0,0.002574,0.00086203,877.8,54,1454,678.6027802,0.3,823.8,0,1400,678.6027802,0,Windows10
811,0,0,0.8,0.2,0,0,1,0,0,0.000164,1.64E-05,0,6.40E-05,2.78E-05,521.9,66,1454,638.0895879,0.5,464.3,0,1400,640.9673332,0,Windows10
812,0,0,1,0,0,0,1,0,0,0.001503,0.0001503,0,0.001303,0.000428309,1174,54,1454,590.2918299,0.2,1120,0,1400,590.2918299,0,Windows10
813,0,0,0,0,0,0,0,1,0,0.003346,0.0003346,0,0.001456,0.000512846,1262.2,94,1392,410.4636403,0,0,0,0,0,0,Windows10
814,0,0,1,0,0,0,1,0,0,0.01276,0.001276,0,0.006296,0.002378881,1222,54,1514,615.5900512,0.2,1168,0,1460,615.5900512,0,Windows10
815,0.1,0,0,0,0,0.1,0.1,0.9,0,0.022833,0.0022833,0,0.016646,0.005419074,784.9,63,1392,654.3818882,0.1,0,0,0,0,0,Windows10
816,0,0,0.6,0.4,0,0,1,0,0,0.207577,0.0207577,0,0.103155,0.04476524,85,54,156,40.01388648,0.6,28.6,0,102,41.56975396,0,Windows10
817,0,0,0.9,0.1,0,0,1,0,0,0.004897,0.0004897,0,0.002315,0.000834762,787.4,54,1454,705.1405219,0.3,733.4,0,1400,705.1405219,0,Windows10
818,0,0,0,0,0,0,0,1,0,0.003873,0.0003873,0,0.001343,0.000507628,733.4,74,1392,694.2257398,0,0,0,0,0,0,Windows10
819,0,0,0,0,0,0,0,1,0,0.009592,0.0009592,0,0.003342,0.001180369,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
820,0,0,1,0,0,0,1,0,0,0.004214,0.0004214,1.00E-06,0.001156,0.000509443,930,54,1514,753.9407581,0.4,876,0,1460,753.9407581,0,Windows10
821,0,0,0,0,0,0,0,1,0,0.006234,0.0006234,0,0.005389,0.001765379,871.2,90,1392,672.3499089,0,0,0,0,0,0,Windows10
822,0,0,1,0,0,0,1,0,0,0.007254,0.0007254,2.00E-06,0.002948,0.000980124,1076,54,1514,705.2470016,0.3,1022,0,1460,705.2470016,0,Windows10
823,0,0,0,0,0,0,0,1,0,0.001819,0.0001819,1.00E-06,0.000562,0.00025277,1129,70,1392,554.4625025,0,0,0,0,0,0,Windows10
824,0,0,0.5,0.5,0,0,1,0,0,0.008493,0.0008493,0,0.003484,0.001177831,155.9,60,285,110.3876503,0.5,101.9,6,231,110.3876503,0,Windows10
825,0,0,0,0,0,0,0,1,0,0.005383,0.0005383,0,0.002744,0.001095683,1129.2,78,1392,554.0310461,0,0,0,0,0,0,Windows10
826,0,0,1,0,0,0,1,0,0,0.003139,0.0003139,0,0.002206,0.000740231,784,54,1514,769.487564,0.5,730,0,1460,769.487564,0,Windows10
827,0,0,0,0,0,0,0,1,0,0.005832,0.0005832,0,0.002859,0.001032278,1260.2,74,1392,416.7881956,0,0,0,0,0,0,Windows10
828,0.5,0,0.3,0.2,0,0,1,0,0,0.071332,0.0071332,0,0.068664,0.022779959,99,54,249,79.24645102,0.8,39,0,195,82.21921916,0,Windows10
829,0,0,0.6,0.4,0,0,1,0,0,0.065031,0.0065031,0,0.04971,0.016458039,650.5,54,1514,704.7414419,0.4,596.5,0,1460,704.7414419,0,Windows10
830,0.1,0,0.7,0.1,0,0.1,0.9,0.1,0,0.025011,0.0025011,5.50E-05,0.015062,0.00485753,560.5,54,1514,675.0297524,0.5,456.3,0,1460,717.001046,0.025,Windows10
831,0,0,0.1,0,0,0,0.1,0.9,0,0.017851,0.0017851,0.000183,0.004447,0.001373869,1015.2,54,1392,609.7184778,0.1,0,0,0,0,0,Windows10
832,0,0,0,0.3,0,0,0.3,0.7,0,0.026063,0.0026063,1.00E-06,0.014241,0.004806889,412.7,70,1392,472.5938002,0,52,107,293,103.8380149,0,Windows10
833,0,0,0.6,0.4,0,0,1,0,0,0.011639,0.0011639,0,0.005662,0.002266903,638.1,54,1514,623.8823696,0.3,581.7,0,1460,626.3433652,0,Windows10
834,0,0,1,0,0,0,1,0,0,0.000968,9.68E-05,0,0.000712,0.000235297,1036.3,54,1454,672.590027,0.3,982.3,0,1400,672.590027,0,Windows10
835,0,0,0.8,0.1,0,0.1,0.9,0.1,0,0.017344,0.0017344,0,0.006408,0.002601739,941.5,54,1514,739.5541074,0.2,885.5,0,1460,714.6930188,0.016666667,Windows10
836,0,0,0,0,0,0,0,1,0,0.005978,0.0005978,0,0.003256,0.001131755,1392,1392,1392,0,0,0,0,0,0,0,Windows10
837,0,0,0,0,0,0,0,1,0,0.011982,0.0011982,0,0.005882,0.002153023,1127.8,71,1392,556.9825052,0,0,0,0,0,0,Windows10
838,0,0,1,0,0,0,1,0,0,0.003742,0.0003742,0,0.001036,0.000435604,793.6,54,1454,706.063768,0.4,739.6,0,1400,706.063768,0,Windows10
839,0,0,1,0,0,0,1,0,0,0.003023,0.0003023,0,0.001306,0.0004792,790,66,1514,763.1630087,0.5,730,0,1460,769.487564,0,Windows10
840,0,0,0,0,0,0,0,1,0,3.00E-06,3.00E-07,0,1.00E-06,5.00E-07,1392,1392,1392,0,0,0,0,0,0,0,Windows10
841,0,0,0,0,0,0,0,1,0,0.007769,0.0007769,0,0.004924,0.001577116,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
842,0,0,0,0,0,0,0,1,0,0.021751,0.0021751,0,0.016052,0.005285045,729.4,62,1392,698.4478347,0,0,0,0,0,0,Windows10
843,0,0,0.8,0.2,0,0,1,0,0,0.058633,0.0058633,3.40E-05,0.030492,0.010246124,680.5,54,1514,724.850521,0.4,626.5,0,1460,724.850521,0,Windows10
844,0,0,0,0,0,0,0,1,0,0.008092,0.0008092,0,0.00375,0.001261634,1127.8,71,1392,556.9825052,0,0,0,0,0,0,Windows10
845,0,0,1,0,0,0,1,0,0,0.017509,0.0017509,6.30E-05,0.009204,0.003100289,894,54,1454,722.9568913,0.4,840,0,1400,722.9568913,0,Windows10
846,0,0,0,0,0,0.2,0,0.2,0.8,1.266437,0.1266437,0.002502,0.950579,0.306271768,155,87,503,123.42159,0,0,0,0,0,0,Windows10
847,0,0,0,0,0,0,0,1,0,0.005706,0.0005706,0.000147,0.00184,0.000568878,997.6,76,1392,635.0445654,0,0,0,0,0,0,Windows10
848,0.1,0,0.4,0.5,0,0,1,0,0,0.02956,0.002956,0,0.016523,0.005395137,618.1,60,1514,635.8545344,0.2,562.9,0,1460,637.0224922,0,Windows10
849,0,0,1,0,0,0,1,0,0,0.005746,0.0005746,1.00E-06,0.003319,0.001067496,1174,54,1454,590.2918299,0.2,1120,0,1400,590.2918299,0,Windows10
850,0,0,0,0,0,0,0,1,0,0.00267,0.000267,0,0.001117,0.000448618,997.9,74,1392,634.57115,0,0,0,0,0,0,Windows10
851,0,0.2,0.4,0.4,0,0,1,0,0,0.082105,0.0082105,7.60E-05,0.041758,0.016811856,74.5,54,139,27.95333413,0.7,20.5,0,85,27.95333413,0,Windows10
852,0,0,1,0,0,0,1,0,0,0.045442,0.0045442,3.10E-05,0.015021,0.006603154,1034,54,1454,676.2642482,0.3,980,0,1400,676.2642482,0,Windows10
853,0,0,0,0,0,0,0,1,0,0.015873,0.0015873,0,0.005145,0.001673622,1127.8,71,1392,556.9825052,0,0,0,0,0,0,Windows10
854,0,0,1,0,0,0,1,0,0,0.000227,2.27E-05,0,6.40E-05,2.41E-05,621.4,60,1454,716.5956864,0.6,560.6,0,1400,722.4428005,0,Windows10
855,0,0,0.9,0.1,0,0,1,0,0,0.00349,0.000349,0,0.001386,0.000491853,932.1,54,1514,751.2541292,0.4,878.1,0,1460,751.2541292,0,Windows10
